Bandeira,Data da Coleta,Produto,Valor de Venda
IPIRANGA,05/04/2023,GNV,73.52
IPIRANGA,04/04/2023,GASOLINA,1648.53
IPIRANGA,11/04/2023,DIESEL,1028.86
IPIRANGA,10/04/2023,DIESEL S10,1002.2
IPIRANGA,10/04/2023,GASOLINA,1280.32
IPIRANGA,11/04/2023,ETANOL,1211.48
IPIRANGA,31/03/2023,DIESEL S10,72.11
IPIRANGA,30/03/2023,ETANOL,562.3
IPIRANGA,30/03/2023,DIESEL S10,748.65
IPIRANGA,07/04/2023,DIESEL,30.01
IPIRANGA,11/04/2023,GNV,126.85
IPIRANGA,13/04/2023,GNV,27.53
IPIRANGA,03/04/2023,DIESEL S10,1235.35
IPIRANGA,10/04/2023,ETANOL,812.73
IPIRANGA,03/04/2023,ETANOL,1008.93
IPIRANGA,05/04/2023,DIESEL S10,1028.09
IPIRANGA,12/04/2023,GASOLINA,1382.83
IPIRANGA,04/04/2023,ETANOL,1043.19
IPIRANGA,31/03/2023,ETANOL,49.84
IPIRANGA,12/04/2023,DIESEL S10,1105.15
IPIRANGA,30/03/2023,DIESEL,456.53
IPIRANGA,29/03/2023,GASOLINA ADITIVADA,1163.55
IPIRANGA,27/03/2023,DIESEL,647.7
IPIRANGA,27/03/2023,GASOLINA,1405.04
IPIRANGA,24/03/2023,GNV,5.65
IPIRANGA,24/03/2023,DIESEL,5.85
IPIRANGA,03/04/2023,GNV,66.56
IPIRANGA,04/04/2023,GNV,109.58
IPIRANGA,28/03/2023,GASOLINA ADITIVADA,1552.23
IPIRANGA,13/04/2023,DIESEL,416.46
IPIRANGA,07/04/2023,ETANOL,22.96
IPIRANGA,05/04/2023,GASOLINA,1118.06
IPIRANGA,28/03/2023,DIESEL,820.56
IPIRANGA,03/04/2023,GASOLINA,1603.77
IPIRANGA,03/04/2023,DIESEL,703.83
IPIRANGA,29/03/2023,DIESEL,636.68
IPIRANGA,29/03/2023,GNV,50.46
IPIRANGA,13/04/2023,GASOLINA,746.0
IPIRANGA,27/03/2023,GASOLINA ADITIVADA,1272.74
IPIRANGA,05/04/2023,ETANOL,678.69
IPIRANGA,23/03/2023,GNV,17.82
IPIRANGA,04/04/2023,DIESEL S10,1430.05
IPIRANGA,04/04/2023,GASOLINA ADITIVADA,1519.65
IPIRANGA,21/03/2023,GNV,81.2
IPIRANGA,07/04/2023,GASOLINA ADITIVADA,35.53
IPIRANGA,29/03/2023,GASOLINA,1309.46
IPIRANGA,28/03/2023,GNV,99.44
IPIRANGA,13/04/2023,DIESEL S10,661.65
IPIRANGA,03/04/2023,GASOLINA ADITIVADA,1438.37
IPIRANGA,12/04/2023,ETANOL,836.24
IPIRANGA,07/04/2023,GASOLINA,40.06
IPIRANGA,13/04/2023,ETANOL,481.53
IPIRANGA,12/04/2023,DIESEL,691.88
IPIRANGA,13/04/2023,GASOLINA ADITIVADA,656.84
IPIRANGA,30/03/2023,GNV,31.38
IPIRANGA,05/04/2023,GASOLINA ADITIVADA,1048.22
IPIRANGA,14/04/2023,GASOLINA ADITIVADA,34.43
IPIRANGA,12/04/2023,GASOLINA ADITIVADA,1254.6
IPIRANGA,14/04/2023,DIESEL S10,28.66
IPIRANGA,29/03/2023,ETANOL,796.98
IPIRANGA,06/04/2023,ETANOL,562.47
IPIRANGA,24/03/2023,ETANOL,5.19
IPIRANGA,06/04/2023,GASOLINA,826.2
IPIRANGA,27/03/2023,DIESEL S10,1103.6
IPIRANGA,10/04/2023,GASOLINA ADITIVADA,1144.21
IPIRANGA,03/05/2023,ETANOL,956.2
IPIRANGA,20/04/2023,GASOLINA,929.23
IPIRANGA,26/04/2023,GASOLINA,1259.99
IPIRANGA,01/05/2023,ETANOL,702.49
IPIRANGA,18/04/2023,GNV,64.35
IPIRANGA,19/04/2023,GNV,74.57
IPIRANGA,24/04/2023,GNV,119.76
IPIRANGA,21/04/2023,GASOLINA ADITIVADA,113.66
IPIRANGA,03/05/2023,GASOLINA ADITIVADA,1337.53
IPIRANGA,21/04/2023,GNV,10.19
IPIRANGA,20/04/2023,DIESEL,562.36
IPIRANGA,01/05/2023,GNV,62.07
IPIRANGA,02/05/2023,GNV,127.74
IPIRANGA,20/04/2023,GNV,30.74
IPIRANGA,27/04/2023,DIESEL,480.55
IPIRANGA,05/05/2023,ETANOL,185.0
IPIRANGA,25/04/2023,DIESEL,847.41
IPIRANGA,27/04/2023,DIESEL S10,655.02
IPIRANGA,03/05/2023,GASOLINA,1441.62
IPIRANGA,26/04/2023,DIESEL,689.65
IPIRANGA,17/04/2023,GASOLINA,1563.97
IPIRANGA,02/05/2023,ETANOL,1116.44
IPIRANGA,19/04/2023,GASOLINA ADITIVADA,1298.13
IPIRANGA,21/04/2023,GASOLINA,105.71
IPIRANGA,03/05/2023,GNV,67.39
IPIRANGA,01/05/2023,GASOLINA,1124.59
IPIRANGA,28/04/2023,DIESEL,28.25
IPIRANGA,21/04/2023,DIESEL,55.06
IPIRANGA,18/04/2023,ETANOL,808.92
IPIRANGA,24/04/2023,DIESEL,762.85
IPIRANGA,27/04/2023,GASOLINA ADITIVADA,725.35
IPIRANGA,18/04/2023,GASOLINA,1267.22
IPIRANGA,02/05/2023,GASOLINA,1648.42
IPIRANGA,05/05/2023,GASOLINA,299.04
IPIRANGA,26/04/2023,GNV,47.72
IPIRANGA,04/05/2023,ETANOL,596.58
IPIRANGA,03/05/2023,DIESEL,826.35
IPIRANGA,04/05/2023,GNV,21.33
IPIRANGA,20/04/2023,DIESEL S10,791.71
IPIRANGA,18/04/2023,DIESEL S10,1063.92
IPIRANGA,17/04/2023,GASOLINA ADITIVADA,1441.87
IPIRANGA,04/05/2023,GASOLINA,857.77
IPIRANGA,02/05/2023,DIESEL,759.21
IPIRANGA,25/04/2023,ETANOL,1063.99
IPIRANGA,21/04/2023,ETANOL,66.86
IPIRANGA,25/04/2023,DIESEL S10,1339.45
IPIRANGA,05/05/2023,DIESEL,180.01
IPIRANGA,26/04/2023,GASOLINA ADITIVADA,1184.25
IPIRANGA,02/05/2023,GASOLINA ADITIVADA,1551.62
IPIRANGA,26/04/2023,DIESEL S10,1050.46
IPIRANGA,28/04/2023,GASOLINA,61.26
IPIRANGA,01/05/2023,DIESEL S10,893.69
IPIRANGA,05/05/2023,DIESEL S10,272.41
IPIRANGA,27/04/2023,ETANOL,535.78
IPIRANGA,04/05/2023,GASOLINA ADITIVADA,785.52
IPIRANGA,26/04/2023,ETANOL,726.67
IPIRANGA,24/04/2023,GASOLINA ADITIVADA,1541.97
IPIRANGA,24/04/2023,GASOLINA,1635.19
IPIRANGA,19/04/2023,DIESEL,754.03
IPIRANGA,25/04/2023,GNV,116.5
IPIRANGA,25/04/2023,GASOLINA ADITIVADA,1402.42
IPIRANGA,03/05/2023,DIESEL S10,1152.66
IPIRANGA,04/05/2023,DIESEL,460.41
IPIRANGA,20/04/2023,ETANOL,665.85
