Bandeira,Data da Coleta,Produto,Valor de Venda
SABBÁ,23/05/2023,GASOLINA,53.33
SABBÁ,16/05/2023,GASOLINA ADITIVADA,80.8
SABBÁ,18/05/2023,GASOLINA,22.06
SABBÁ,18/05/2023,DIESEL,11.13
SABBÁ,08/05/2023,GASOLINA,31.35
SABBÁ,24/05/2023,ETANOL,34.9
SABBÁ,23/05/2023,GASOLINA ADITIVADA,56.02
SABBÁ,17/05/2023,DIESEL S10,50.94
SABBÁ,10/05/2023,DIESEL S10,49.94
SABBÁ,10/05/2023,DIESEL,45.03
SABBÁ,15/05/2023,DIESEL,23.39
SABBÁ,11/05/2023,DIESEL S10,17.0
SABBÁ,17/05/2023,GASOLINA,74.65
SABBÁ,25/05/2023,DIESEL S10,33.0
SABBÁ,22/05/2023,GASOLINA,50.41
SABBÁ,24/05/2023,GASOLINA ADITIVADA,51.95
SABBÁ,04/05/2023,DIESEL S10,11.88
SABBÁ,24/05/2023,GASOLINA,61.14
SABBÁ,22/05/2023,DIESEL S10,21.05
SABBÁ,09/05/2023,GASOLINA ADITIVADA,76.43
SABBÁ,24/05/2023,DIESEL,42.89
SABBÁ,16/05/2023,DIESEL,72.35
SABBÁ,10/05/2023,GASOLINA,89.2
SABBÁ,18/05/2023,ETANOL,14.17
SABBÁ,09/05/2023,DIESEL,64.85
SABBÁ,15/05/2023,GASOLINA ADITIVADA,56.6
SABBÁ,18/05/2023,GASOLINA ADITIVADA,22.9
SABBÁ,25/05/2023,ETANOL,19.06
SABBÁ,09/05/2023,GASOLINA,78.64
SABBÁ,17/05/2023,GASOLINA ADITIVADA,65.07
SABBÁ,09/05/2023,DIESEL S10,57.18
SABBÁ,16/05/2023,GASOLINA,103.87
SABBÁ,18/05/2023,DIESEL S10,11.08
SABBÁ,11/05/2023,ETANOL,4.59
SABBÁ,22/05/2023,DIESEL,16.22
SABBÁ,15/05/2023,ETANOL,33.72
SABBÁ,10/05/2023,ETANOL,36.33
SABBÁ,09/05/2023,ETANOL,24.02
SABBÁ,11/05/2023,DIESEL,6.22
SABBÁ,11/05/2023,GASOLINA ADITIVADA,16.84
SABBÁ,11/05/2023,GASOLINA,22.24
SABBÁ,16/05/2023,ETANOL,56.8
SABBÁ,23/05/2023,ETANOL,19.35
SABBÁ,25/05/2023,GASOLINA ADITIVADA,38.38
SABBÁ,23/05/2023,DIESEL,49.58
SABBÁ,23/05/2023,DIESEL S10,31.7
SABBÁ,08/05/2023,GASOLINA ADITIVADA,32.41
SABBÁ,22/05/2023,ETANOL,32.52
SABBÁ,25/05/2023,GASOLINA,48.26
SABBÁ,15/05/2023,DIESEL S10,28.3
SABBÁ,17/05/2023,DIESEL,50.76
SABBÁ,15/05/2023,GASOLINA,53.68
SABBÁ,17/05/2023,ETANOL,19.05
SABBÁ,25/05/2023,DIESEL,32.92
SABBÁ,16/05/2023,DIESEL S10,57.25
SABBÁ,05/06/2023,GASOLINA,55.8
SABBÁ,15/06/2023,DIESEL S10,15.37
SABBÁ,29/05/2023,GASOLINA,44.62
SABBÁ,01/06/2023,GASOLINA,20.9
SABBÁ,30/05/2023,DIESEL,108.78
SABBÁ,07/06/2023,ETANOL,18.77
SABBÁ,22/06/2023,ETANOL,9.18
SABBÁ,12/06/2023,ETANOL,31.74
SABBÁ,30/05/2023,DIESEL S10,77.46
SABBÁ,29/05/2023,DIESEL S10,32.25
SABBÁ,08/06/2023,DIESEL,10.54
SABBÁ,19/06/2023,GASOLINA,44.92
SABBÁ,08/06/2023,DIESEL S10,10.55
SABBÁ,12/06/2023,DIESEL,15.95
SABBÁ,31/05/2023,DIESEL,32.13
SABBÁ,05/06/2023,ETANOL,36.33
