Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
AC,13/06/2023,DIESEL S10,IPIRANGA,6.75
AC,07/06/2023,GASOLINA ADITIVADA,SABBÁ,6.03
AC,21/06/2023,ETANOL,VIBRA ENERGIA,4.66
AC,31/05/2023,DIESEL,IPIRANGA,6.12
AC,07/06/2023,GASOLINA,VIBRA ENERGIA,5.98
AC,14/06/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.01
AC,21/06/2023,GASOLINA ADITIVADA,IPIRANGA,6.19
AC,12/06/2023,DIESEL S10,ATEM' S,6.29
AC,31/05/2023,GASOLINA,IPIRANGA,5.99
AC,14/06/2023,DIESEL,VIBRA ENERGIA,5.89
AC,07/06/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.0
AC,14/06/2023,GASOLINA,VIBRA ENERGIA,5.98
AC,21/06/2023,GASOLINA,VIBRA ENERGIA,5.98
AC,12/06/2023,DIESEL,ATEM' S,6.29
AC,31/05/2023,GASOLINA ADITIVADA,IPIRANGA,6.1
AC,19/06/2023,DIESEL S10,VIBRA ENERGIA,6.73
AC,14/06/2023,DIESEL S10,IPIRANGA,6.1
AC,13/06/2023,DIESEL,IPIRANGA,6.73
AC,14/06/2023,GASOLINA ADITIVADA,IPIRANGA,6.1
AC,14/06/2023,ETANOL,BRANCA,5.09
AC,21/06/2023,ETANOL,BRANCA,5.09
AC,21/06/2023,ETANOL,IPIRANGA,5.49
AC,07/06/2023,DIESEL S10,IPIRANGA,5.99
AC,14/06/2023,ETANOL,VIBRA ENERGIA,4.73
AC,07/06/2023,DIESEL,VIBRA ENERGIA,5.88
AC,31/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.0
AC,21/06/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.01
AC,13/06/2023,DIESEL S10,ATEM' S,6.74
AC,07/06/2023,GASOLINA,SABBÁ,5.91
AC,14/06/2023,DIESEL,IPIRANGA,6.12
AC,07/06/2023,GASOLINA,IPIRANGA,5.99
AC,14/06/2023,GASOLINA,SABBÁ,5.91
AC,31/05/2023,GASOLINA ADITIVADA,SABBÁ,6.03
AC,21/06/2023,GASOLINA ADITIVADA,BRANCA,6.19
AC,07/06/2023,GASOLINA ADITIVADA,IPIRANGA,6.05
AC,31/05/2023,GASOLINA,VIBRA ENERGIA,5.98
AC,07/06/2023,DIESEL S10,VIBRA ENERGIA,5.93
AC,07/06/2023,ETANOL,VIBRA ENERGIA,4.76
AC,21/06/2023,DIESEL S10,VIBRA ENERGIA,5.95
AC,14/06/2023,GASOLINA ADITIVADA,BRANCA,6.19
AC,14/06/2023,GASOLINA,IPIRANGA,5.99
AC,31/05/2023,DIESEL,SABBÁ,5.89
AC,05/06/2023,GASOLINA ADITIVADA,IPIRANGA,6.68
AC,05/06/2023,GASOLINA,IPIRANGA,6.68
AC,19/06/2023,GASOLINA,VIBRA ENERGIA,6.4
AC,21/06/2023,DIESEL,SABBÁ,5.79
AC,05/06/2023,DIESEL,IPIRANGA,6.73
AC,13/06/2023,DIESEL,ATEM' S,6.72
AC,13/06/2023,GASOLINA ADITIVADA,IPIRANGA,6.48
