Bandeira,Data da Coleta,Produto,Valor de Venda
RAIZEN MIME,01/06/2023,DIESEL S10,10.82
RAIZEN MIME,12/06/2023,DIESEL S10,11.0
RAIZEN MIME,05/06/2023,GASOLINA ADITIVADA,34.65
RAIZEN MIME,29/05/2023,ETANOL,14.64
RAIZEN MIME,30/05/2023,GASOLINA,43.72
RAIZEN MIME,14/06/2023,DIESEL S10,10.98
RAIZEN MIME,31/05/2023,GASOLINA,20.63
RAIZEN MIME,07/06/2023,GASOLINA ADITIVADA,5.94
RAIZEN MIME,30/05/2023,GASOLINA ADITIVADA,28.68
RAIZEN MIME,31/05/2023,DIESEL S10,15.45
RAIZEN MIME,05/06/2023,DIESEL,4.99
RAIZEN MIME,26/06/2023,GASOLINA ADITIVADA,34.17
RAIZEN MIME,21/06/2023,GASOLINA ADITIVADA,5.84
RAIZEN MIME,26/06/2023,ETANOL,23.73
RAIZEN MIME,19/06/2023,GASOLINA,44.17
RAIZEN MIME,29/06/2023,GASOLINA ADITIVADA,6.24
RAIZEN MIME,19/06/2023,DIESEL S10,10.14
RAIZEN MIME,28/06/2023,DIESEL,15.92
RAIZEN MIME,20/06/2023,DIESEL,20.51
RAIZEN MIME,27/06/2023,DIESEL S10,5.99
RAIZEN MIME,22/06/2023,GASOLINA,11.01
RAIZEN MIME,27/06/2023,GASOLINA,5.69
RAIZEN MIME,26/06/2023,GASOLINA,49.73
RAIZEN MIME,21/06/2023,GNV,5.69
RAIZEN MIME,22/06/2023,GASOLINA ADITIVADA,11.61
RAIZEN MIME,26/06/2023,DIESEL S10,16.07
RAIZEN MIME,29/06/2023,GASOLINA,11.97
RAIZEN MIME,19/06/2023,GNV,4.99
RAIZEN MIME,21/06/2023,DIESEL S10,4.99
RAIZEN MIME,20/06/2023,DIESEL S10,21.31
RAIZEN MIME,19/06/2023,DIESEL,4.99
RAIZEN MIME,22/06/2023,ETANOL,4.59
RAIZEN MIME,22/06/2023,GNV,5.49
RAIZEN MIME,20/06/2023,ETANOL,24.12
RAIZEN MIME,21/06/2023,ETANOL,5.19
RAIZEN MIME,19/06/2023,ETANOL,18.76
RAIZEN MIME,27/06/2023,GASOLINA ADITIVADA,5.99
RAIZEN MIME,20/06/2023,GASOLINA,44.39
RAIZEN MIME,28/06/2023,GASOLINA ADITIVADA,22.63
RAIZEN MIME,28/06/2023,GASOLINA,21.62
RAIZEN MIME,20/06/2023,GASOLINA ADITIVADA,40.39
RAIZEN MIME,28/06/2023,DIESEL S10,10.23
RAIZEN MIME,26/06/2023,DIESEL,9.93
RAIZEN MIME,19/06/2023,GASOLINA ADITIVADA,28.19
RAIZEN MIME,21/06/2023,GASOLINA,11.27
RAIZEN MIME,26/06/2023,GNV,4.99
RAIZEN MIME,29/06/2023,DIESEL S10,10.18
RAIZEN MIME,28/06/2023,ETANOL,18.11
